lead_id,platform,comment_text,city,district,province,customer_type,housing_type,demand_signals,lead_score,lead_grade,contact_intent,urgency,status,created_at
PV_LEAD_FF094117,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_2B4375C2,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_24E21338,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_D904DD7A,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_BB385FB8,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_86B2F44B,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_2CDA0B31,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_B6427C72,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_4226D334,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_3F775A24,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_E72CB1D6,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:03:57
PV_LEAD_DB6BEA0D,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 17:04:00
PV_LEAD_E5C22FA6,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 17:04:00
PV_LEAD_1851F85A,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:00
PV_LEAD_DFF95F76,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:04:00
PV_LEAD_4A44B753,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_46D1C35C,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_4C06FED2,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_7843121F,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_26A18FF7,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_F730912B,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_79B68164,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_94340A64,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_EFC5E354,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_61D6DB3B,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_CB5BA941,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_48C19476,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_F0AE7244,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_F9C63C32,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_7265EBE8,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_B0699AAC,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_06A64CB6,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_3364E386,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_47E3FF5C,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_8235A883,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:04:13
PV_LEAD_A69FA194,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_C187890B,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_C9FE2008,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_83096F85,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_D8E430DC,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_D2BCFDC3,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_806B5CEB,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_4FF8DAAC,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_9BF5F5EF,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_6BEBC6CB,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_F4BEBC85,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:04:14
PV_LEAD_7A00A5E0,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 17:04:16
PV_LEAD_81704AEF,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 17:04:16
PV_LEAD_3C3CB3CA,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:17
PV_LEAD_2C897BA1,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:04:17
PV_LEAD_8FB26D85,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 17:04:32
PV_LEAD_3758331F,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 17:04:32
PV_LEAD_0CEBC4C5,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:32
PV_LEAD_5983E85B,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:04:32
PV_LEAD_19531C6A,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:34
PV_LEAD_3F3B1062,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 17:04:39
PV_LEAD_D88F1958,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 17:04:39
PV_LEAD_5C96F30F,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:04:39
PV_LEAD_2BD9B69F,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:50
PV_LEAD_EDFA451E,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:50
PV_LEAD_A2DFC362,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:50
PV_LEAD_F194FF59,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:50
PV_LEAD_ECF26740,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:50
PV_LEAD_F29991E5,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:51
PV_LEAD_8CE34AEE,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:51
PV_LEAD_F8998DDF,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:51
PV_LEAD_656DCDB1,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:04:51
PV_LEAD_C8A28D4E,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:52
PV_LEAD_5BFCD157,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:04:52
PV_LEAD_BA8FDD3A,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:04:52
PV_LEAD_6BCA893C,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:04:52
PV_LEAD_BD718B41,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:04:52
PV_LEAD_5D42D930,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:04:52
PV_LEAD_4E119D7C,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 17:04:52
PV_LEAD_15E34A1E,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 17:04:52
PV_LEAD_7082D3E8,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_2A256FCD,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_1A920AE8,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_6F3E8918,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_CAB01D07,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_38D49FAA,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_E38BE03A,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_6EA92B16,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_D078103F,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_7ECFFFCE,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:04:53
PV_LEAD_5CA6CCAE,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 17:39:35
PV_LEAD_8F633B4D,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 17:39:35
PV_LEAD_3457F63B,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:39:35
PV_LEAD_5AA7C96C,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:39:35
PV_LEAD_E1276235,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:41
PV_LEAD_ABCB3C91,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:41
PV_LEAD_ECF2311A,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:41
PV_LEAD_0E0C4BDD,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:41
PV_LEAD_A973740D,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:41
PV_LEAD_A12D5A20,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:41
PV_LEAD_3AF4E8E9,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:41
PV_LEAD_52DA0D46,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:41
PV_LEAD_75F4BDCB,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_FBF63DFD,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_35DD2E02,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_A2264622,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_E771C751,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_B6B2428E,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_6809ABE1,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_01C0F5DD,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_B962D29A,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_A5AF4509,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_81A70CD1,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_497075E3,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 17:39:42
PV_LEAD_54DF678D,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_411B1EAD,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_7242509D,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_02FF5C94,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_D6086DE3,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_E0095DF9,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_966EB0FD,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_BB78FD53,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_1C1C6274,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_A663A9AC,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_E6AAA1AD,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:39:43
PV_LEAD_1C662332,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 17:39:46
PV_LEAD_DAD826F2,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 17:39:46
PV_LEAD_6317F36F,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:39:46
PV_LEAD_CD873838,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 17:39:46
PV_LEAD_9E35E961,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:39:57
PV_LEAD_5546F59E,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:39:57
PV_LEAD_1F63E1D5,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:39:57
PV_LEAD_76C6542F,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:39:57
PV_LEAD_FF0753C3,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 17:39:57
PV_LEAD_783110C5,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 17:39:57
PV_LEAD_66A28B62,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 17:39:57
PV_LEAD_7E4C5ADB,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 17:39:57
PV_LEAD_F72E0001,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_C109FB2C,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_E314ABFC,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_BE7163F7,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_8B265738,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_80CB1A60,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_FBB8BD5B,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_9C9E469B,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_8744E512,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
PV_LEAD_361A30E4,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 17:40:06
